UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8807,L55986,L,297.4,308.5,0.31586699968700616,34.3,83.0,False,False,False,False,False,False
4623,M19482,M,300.0085898275486,311.1,0.3158669996796784,37.3,176.0,False,False,False,False,False,False
2270,L49449,L,299.3,310.0115802171291,0.3158669996637686,48.2,65.0,False,False,False,False,False,False
4492,H33905,H,302.6,310.4,0.3158669996721308,53.3,52.0,False,False,False,False,False,False
8749,L55928,L,297.3,308.5,0.3158669996701589,39.6,144.0,False,False,False,False,False,False
4028,L51207,L,302.0,311.0,0.31586699968174503,37.8,218.0,False,False,False,False,False,False
1410,L48589,L,298.9,310.1,0.31586699967612086,42.5,187.0,False,False,False,False,False,False
5171,M20030,M,304.1,313.3,0.31586699967700504,38.4,72.0,False,False,False,False,False,False
8903,H38316,H,297.4,308.7,0.3158669996794592,46.3,146.0,False,False,False,False,False,False
6849,M21708,M,301.1,311.3,0.31586699967056514,53.3,8.0,False,False,False,False,False,False
6,M14865,M,298.1,308.6,0.31586699967331827,41.9,11.0,False,False,False,False,False,False
2219,L49398,L,300.0085898275486,309.1,0.315866999687732,33.5,141.0,False,False,False,False,False,False
9210,M24069,M,298.0,310.0115802171291,0.3158669996708858,55.9,79.0,False,False,False,False,False,False
8178,L55357,L,299.7,311.1,0.31586699967431275,44.9,174.0,False,False,False,False,False,False
8914,M23773,M,297.2,310.0115802171291,0.31586699967743426,46.9,173.0,False,False,False,False,False,False
8796,L55975,L,297.3,308.4,0.3158669996756654,39.4,59.0,False,False,False,False,False,False
6121,M20980,M,300.9,311.2,0.3158669996765041,40.0,93.0,False,False,False,False,False,False
8186,L55365,L,299.7,311.1,0.31586699968114823,41.0,192.0,False,False,False,False,False,False
5837,L53016,L,301.2,311.1,0.31586699968094495,39.7,20.0,False,False,False,False,False,False
3793,L50972,L,302.3,310.9,0.3158669996756654,35.0,32.0,False,False,False,False,False,False
1296,L48475,L,298.7,309.8,0.3158669996715933,54.3,128.0,False,False,False,False,False,False
4423,M19282,M,302.6,310.2,0.3158669996971747,17.2,94.0,False,False,False,False,False,False
6730,H36143,H,301.5,310.9,0.3158669996795691,40.4,124.0,False,False,False,False,False,False
873,M15732,M,295.8,306.4,0.31586699966583315,51.7,69.0,False,False,False,False,False,False
6320,L53499,L,300.8,310.2,0.31586699967901344,40.0,155.0,False,False,False,False,False,False
7879,L55058,L,300.0085898275486,312.3,0.31586699967280557,49.0,69.0,False,False,False,False,False,False
5114,L52293,L,304.1,313.6,0.31586699966999465,46.7,134.0,False,False,False,False,False,False
2587,L49766,L,299.0,308.7,0.31586699968026916,42.8,202.0,False,False,False,False,False,False
9,M14868,M,298.3,308.7,0.3158669996860916,28.6,18.0,False,False,False,False,False,False
2354,L49533,L,299.2,308.4,0.3158669996914506,22.8,40.0,False,False,False,False,False,False
1095,L48274,L,300.0085898275486,307.5,0.315866999667588,44.4,16.0,False,False,False,False,False,False
7647,L54826,L,300.4,311.4,0.3158669996935876,23.9,131.0,False,False,False,False,False,False
8157,L55336,L,300.0085898275486,310.8,0.3158669996851983,30.9,114.0,False,False,False,False,False,False
4347,L51526,L,301.8,310.0115802171291,0.3158669996832469,30.4,124.0,False,False,False,False,False,False
5902,L53081,L,301.0,310.7,0.31586699967599163,45.8,184.0,False,False,False,False,False,False
2390,L49569,L,299.2,308.5,0.3158669996920808,27.0,138.0,False,False,False,False,False,False
5446,M20305,M,303.0,312.8,0.31586699968535736,32.1,104.0,False,False,False,False,False,False
104,M14963,M,298.8,310.0115802171291,0.31586699967445153,40.5,63.0,False,False,False,False,False,False
2932,L50111,L,300.8,310.0115802171291,0.31586699966924336,45.4,179.0,False,False,False,False,False,False
9887,L57066,L,300.0085898275486,309.6,0.31586699969289533,22.3,145.0,False,False,False,False,False,False
6355,L53534,L,300.1,309.6,0.315866999681696,34.8,108.0,False,False,False,False,False,False
916,M15775,M,295.4,305.8,0.3158669996796784,38.2,181.0,False,False,False,False,False,False
8669,L55848,L,300.0085898275486,308.8,0.31586699967832615,45.9,150.0,False,False,False,False,False,False
6811,L53990,L,301.0,310.7,0.31586699968819576,34.5,127.0,False,False,False,False,False,False
9797,H39210,H,300.0085898275486,309.3,0.31586699968707693,30.9,111.0,False,False,False,False,False,False
1906,L49085,L,297.9,307.6,0.31586699968682774,29.1,176.0,False,False,False,False,False,False
6950,M21809,M,300.7,311.2,0.315866999689497,26.5,63.0,False,False,False,False,False,False
2830,L50009,L,300.3,309.3,0.3158669996838654,36.0,158.0,False,False,False,False,False,False
2933,L50112,L,300.9,309.7,0.31586699967573106,42.1,181.0,False,False,False,False,False,False
4883,L52062,L,303.7,312.5,0.3158669996758617,46.2,165.0,False,False,False,False,False,False
3142,L50321,L,300.5,310.0,0.31586699967940396,45.1,86.0,False,False,False,False,False,False
38,L47217,L,298.8,309.1,0.31586699967431275,39.2,104.0,False,False,False,False,False,False
4216,M19075,M,302.0,310.7,0.3158669996971747,17.8,17.0,False,False,False,False,False,False
4135,L51314,L,301.8,310.3,0.3158669996868636,28.8,31.0,False,False,False,False,False,False
1029,L48208,L,296.3,307.4,0.3158669996765041,39.9,51.0,False,False,False,False,False,False
8750,L55929,L,297.2,308.4,0.31586699968646426,26.4,146.0,False,False,False,False,False,False
8686,H38099,H,297.2,308.5,0.3158669996795691,41.4,192.0,False,False,False,False,False,False
2249,M17108,M,299.3,308.5,0.3158669996627363,60.6,108.0,False,False,False,False,False,False
4441,L51620,L,302.5,310.3,0.31586699967479503,44.0,146.0,False,False,False,False,False,False
4530,M19389,M,302.4,310.4,0.31586699968269843,34.3,149.0,False,False,False,False,False,False
6509,H35922,H,301.0,310.1,0.31586699968910803,30.7,2.0,False,False,False,False,False,False
8423,H37836,H,298.9,310.3,0.3158669996556614,63.0,163.0,False,False,False,False,False,False
1649,L48828,L,297.9,307.8,0.31586699966924336,50.2,130.0,False,False,False,False,False,False
510,M15369,M,300.0085898275486,309.3,0.3158669996725826,41.3,17.0,False,False,False,False,False,False
1154,H30567,H,297.0,307.9,0.31586699967493104,45.6,108.0,False,False,False,False,False,False
231,L47410,L,298.3,310.0115802171291,0.31586699968193976,34.8,175.0,False,False,False,False,False,False
7979,L55158,L,301.2,312.4,0.31586699967700504,53.5,97.0,False,False,False,False,False,False
4364,H33777,H,302.1,310.1,0.3158669996915252,24.6,171.0,False,False,False,False,False,False
2430,L49609,L,298.9,308.3,0.31586699967382054,48.9,38.0,False,False,False,False,False,False
1647,M16506,M,297.9,307.7,0.31586699967973286,42.8,125.0,False,False,False,False,False,False
4666,M19525,M,303.4,311.4,0.31586699966304943,54.0,44.0,True,False,True,False,False,False
8876,H38289,H,298.1,309.3,0.3158669996655465,51.0,72.0,False,False,False,False,False,False
8785,L55964,L,297.5,308.6,0.31586699967417314,43.3,34.0,False,False,False,False,False,False
4950,M19809,M,303.8,312.7,0.3158669996811987,33.4,128.0,False,False,False,False,False,False
5039,L52218,L,304.1,313.3,0.31586699968835763,28.5,132.0,False,False,False,False,False,False
1203,M16062,M,297.0,308.1,0.31586699966767756,51.4,108.0,False,False,False,False,False,False
64,M14923,M,298.9,309.0,0.3158669996907025,25.9,174.0,False,False,False,False,False,False
9256,L56435,L,298.2,309.0,0.31586699968547566,31.5,197.0,False,False,False,False,False,False
1963,L49142,L,297.8,307.5,0.3158669996707259,48.6,109.0,False,False,False,False,False,False
413,L47592,L,297.5,308.6,0.31586699967048437,48.2,203.0,False,False,False,False,False,False
938,L48117,L,295.6,306.2,0.31586699965813864,61.8,27.0,False,False,False,False,False,False
8107,M22966,M,300.4,312.0,0.3158669996831566,30.4,191.0,False,False,False,False,False,False
7545,L54724,L,300.2,311.4,0.31586699967331827,44.2,84.0,False,False,False,False,False,False
5422,M20281,M,302.6,312.3,0.31586699968174503,36.6,46.0,False,False,False,False,False,False
8174,H37587,H,299.9,311.4,0.315866999678033,37.0,162.0,False,False,False,False,False,False
7652,M22511,M,300.4,311.5,0.31586699967675597,32.6,144.0,False,False,False,False,False,False
1575,L48754,L,298.2,308.2,0.31586699967688087,50.1,166.0,False,False,False,False,False,False
3004,M17863,M,300.6,309.9,0.31586699967499876,42.4,169.0,False,False,False,False,False,False
1596,L48775,L,298.0,308.2,0.315866999668558,52.9,218.0,True,False,False,False,True,False
1780,M16639,M,298.6,308.2,0.3158669996774949,44.0,43.0,False,False,False,False,False,False
529,M15388,M,297.5,309.5,0.3158669996810976,42.4,60.0,False,False,False,False,False,False
1216,L48395,L,296.8,307.9,0.31586699968759663,28.4,118.0,False,False,False,False,False,False
3448,L50627,L,301.7,310.6,0.3158669996843781,34.5,216.0,False,False,False,False,False,False
8685,L55864,L,297.2,308.5,0.315866999682791,40.4,190.0,False,False,False,False,False,False
2599,L49778,L,299.1,308.8,0.3158669996643725,67.5,20.0,True,False,False,True,False,False
1697,L48876,L,297.9,307.6,0.31586699968094495,39.0,35.0,False,False,False,False,False,False
4266,L51445,L,302.6,311.0,0.31586699967324566,38.0,144.0,False,False,False,False,False,False
3609,M18468,M,301.7,310.8,0.315866999693945,21.6,198.0,False,False,False,False,False,False
329,H29742,H,297.6,308.4,0.315866999687391,31.4,205.0,False,False,False,False,False,False
841,L48020,L,296.6,307.5,0.31586699968251175,37.9,197.0,False,False,False,False,False,False
5700,L52879,L,302.4,311.9,0.3158669996920808,25.9,108.0,False,False,False,False,False,False
1966,L49145,L,297.8,307.5,0.3158669996824648,33.1,116.0,False,False,False,False,False,False
4500,H33913,H,302.6,310.3,0.3158669996879989,27.4,79.0,False,False,False,False,False,False
6167,H35580,H,300.9,310.0115802171291,0.3158669996716708,40.6,207.0,False,False,False,False,False,False
7056,L54235,L,300.8,310.6,0.31586699968593995,30.6,108.0,False,False,False,False,False,False
911,L48090,L,295.5,306.0,0.3158669996807395,35.9,169.0,False,False,False,False,False,False
9882,L57061,L,298.8,309.8,0.31586699967779547,38.5,132.0,False,False,False,False,False,False
9456,L56635,L,298.5,309.2,0.31586699969449267,20.2,114.0,False,False,False,False,False,False
420,M15279,M,297.3,308.3,0.31586699967826787,38.2,2.0,False,False,False,False,False,False
5282,M20141,M,303.7,313.0,0.31586699967631326,39.9,137.0,False,False,False,False,False,False
9158,L56337,L,297.5,308.5,0.3158669996758617,52.3,148.0,False,False,False,False,False,False
4892,M19751,M,303.7,312.3,0.31586699968910803,26.4,190.0,False,False,False,False,False,False
4330,L51509,L,301.6,310.0,0.31586699968174503,30.3,79.0,False,False,False,False,False,False
323,L47502,L,297.8,308.5,0.31586699967493104,40.0,192.0,False,False,False,False,False,False
1283,L48462,L,298.3,309.4,0.3158669996807395,36.1,94.0,False,False,False,False,False,False
9828,M24687,M,298.3,309.3,0.31586699966949605,57.0,198.0,False,False,False,False,False,False
5927,L53106,L,300.2,310.1,0.31586699967438225,51.1,41.0,False,False,False,False,False,False
1401,H30814,H,298.9,310.1,0.3158669996686446,62.7,161.0,False,False,False,False,False,False
3495,L50674,L,300.0085898275486,311.0,0.3158669996677669,45.7,119.0,False,False,False,False,False,False
1424,L48603,L,298.7,309.8,0.3158669996803747,33.4,2.0,False,False,False,False,False,False
7439,L54618,L,299.9,311.3,0.3158669996853178,27.5,26.0,False,False,False,False,False,False
2804,L49983,L,300.0085898275486,309.5,0.31586699966658466,50.2,98.0,False,False,False,False,False,False
3470,M18329,M,301.8,310.7,0.31586699967360654,47.9,53.0,False,False,False,False,False,False
8652,M23511,M,297.4,308.4,0.3158669996816469,35.0,105.0,False,False,False,False,False,False
7473,M22332,M,300.3,311.6,0.31586699968408094,32.5,115.0,False,False,False,False,False,False
7266,L54445,L,300.4,310.6,0.3158669996701589,48.7,24.0,False,False,False,False,False,False
7336,L54515,L,299.9,310.4,0.3158669996651601,49.9,206.0,False,False,False,False,False,False
3171,M18030,M,300.4,309.7,0.31586699968675575,32.3,167.0,False,False,False,False,False,False
2137,L49316,L,299.2,308.9,0.315866999682791,41.5,150.0,False,False,False,False,False,False
7901,L55080,L,300.8,312.4,0.315866999691044,23.8,127.0,False,False,False,False,False,False
5594,L52773,L,302.6,311.9,0.315866999667588,48.0,67.0,False,False,False,False,False,False
5372,L52551,L,302.9,312.3,0.3158669996740327,47.7,173.0,False,False,False,False,False,False
7922,L55101,L,300.7,311.9,0.31586699967287946,47.7,179.0,False,False,False,False,False,False
9737,M24596,M,298.9,310.0115802171291,0.31586699966704496,58.2,163.0,False,False,False,False,False,False
9628,M24487,M,298.9,310.0,0.31586699967743426,36.6,129.0,False,False,False,False,False,False
5190,M20049,M,304.1,313.2,0.3158669996734628,46.9,123.0,False,False,False,False,False,False
707,M15566,M,300.0085898275486,309.0,0.3158669996739622,43.3,96.0,False,False,False,False,False,False
3681,L50860,L,302.2,311.5,0.3158669996887382,31.2,172.0,False,False,False,False,False,False
7085,L54264,L,300.6,310.3,0.3158669996902125,24.4,211.0,False,False,False,False,False,False
6698,L53877,L,301.6,310.9,0.31586699968515825,34.1,44.0,False,False,False,False,False,False
1131,L48310,L,300.0085898275486,307.9,0.3158669996724329,46.5,121.0,False,False,False,False,False,False
8235,L55414,L,299.2,310.6,0.3158669996801098,39.7,83.0,False,False,False,False,False,False
1030,M15889,M,296.2,307.3,0.3158669996768185,35.2,53.0,False,False,False,False,False,False
857,L48036,L,296.1,307.1,0.31586699969278603,22.7,20.0,False,False,False,False,False,False
9906,M24765,M,298.7,310.0115802171291,0.31586699967317283,49.5,200.0,False,False,False,False,False,False
6642,L53821,L,300.0085898275486,310.5,0.3158669996873565,28.7,135.0,False,False,False,False,False,False
3406,M18265,M,301.3,310.4,0.3158669996848344,32.5,110.0,False,False,False,False,False,False
3979,L51158,L,302.2,311.3,0.31586699966999465,46.4,94.0,False,False,False,False,False,False
7643,M22502,M,300.4,311.4,0.3158669996835147,31.7,119.0,False,False,False,False,False,False
346,L47525,L,297.5,308.3,0.3158669996826519,32.9,32.0,False,False,False,False,False,False
959,L48138,L,295.8,306.4,0.3158669996713596,47.6,84.0,False,False,False,False,False,False
9103,L56282,L,297.3,308.3,0.31586699967785514,38.2,14.0,False,False,False,False,False,False
1214,M16073,M,296.8,307.8,0.31586699968099596,38.9,112.0,False,False,False,False,False,False
6191,L53370,L,300.9,310.9,0.3158669996888936,26.4,40.0,False,False,False,False,False,False
5976,H35389,H,300.0085898275486,310.7,0.31586699968559306,28.6,161.0,False,False,False,False,False,False
3670,L50849,L,302.4,311.8,0.31586699967605636,40.2,143.0,False,False,False,False,False,False
6190,M21049,M,301.0,310.9,0.3158669996930464,21.9,37.0,False,False,False,False,False,False
8992,M23851,M,297.3,308.0,0.3158669996832469,29.4,108.0,False,False,False,False,False,False
3951,L51130,L,302.3,311.4,0.31586699968193976,37.2,15.0,False,False,False,False,False,False
3652,L50831,L,302.1,311.5,0.31586699967465826,44.9,97.0,False,False,False,False,False,False
2288,L49467,L,299.4,308.6,0.3158669996888006,26.8,107.0,False,False,False,False,False,False
3334,M18193,M,301.6,310.0115802171291,0.31586699966658466,49.5,140.0,False,False,False,False,False,False
9359,L56538,L,298.2,308.7,0.31586699967197834,45.1,49.0,False,False,False,False,False,False
1404,L48583,L,299.0,310.2,0.3158669996691586,48.0,174.0,False,False,False,False,False,False
8988,L56167,L,300.0085898275486,310.0115802171291,0.31586699968241766,35.8,140.0,False,False,False,False,False,False
2716,M17575,M,299.5,309.0,0.31586699968732185,28.6,98.0,False,False,False,False,False,False
9194,M24053,M,297.9,309.0,0.3158669996798953,40.9,42.0,False,False,False,False,False,False
89,M14948,M,299.0,309.0,0.31586699967287946,45.2,27.0,False,False,False,False,False,False
4751,M19610,M,303.2,311.2,0.3158669996868636,31.9,33.0,False,False,False,False,False,False
5597,M20456,M,302.7,310.0115802171291,0.31586699968032195,36.7,74.0,False,False,False,False,False,False
1838,L49017,L,297.7,307.2,0.315866999670806,43.0,197.0,False,False,False,False,False,False
6716,L53895,L,301.3,310.6,0.31586699968222803,30.4,92.0,False,False,False,False,False,False
715,L47894,L,297.4,308.6,0.3158669996837347,36.2,116.0,False,False,False,False,False,False
6856,M21715,M,301.1,311.3,0.31586699968559306,30.7,28.0,False,False,False,False,False,False
6982,H36395,H,300.8,311.2,0.3158669996838654,32.5,143.0,False,False,False,False,False,False
9577,L56756,L,299.6,310.7,0.31586699969329995,23.3,205.0,True,True,False,False,False,False
4640,L51819,L,303.1,311.3,0.3158669996857095,31.8,217.0,False,False,False,False,False,False
3568,L50747,L,301.8,310.5,0.31586699968084253,34.1,108.0,False,False,False,False,False,False
546,L47725,L,297.6,309.4,0.31586699969402254,22.1,108.0,False,False,False,False,False,False
8545,H37958,H,298.5,309.4,0.31586699969499077,21.0,59.0,False,False,False,False,False,False
5459,L52638,L,303.1,312.6,0.31586699967901344,42.1,138.0,False,False,False,False,False,False
5663,L52842,L,302.2,311.5,0.3158669996840381,34.0,19.0,False,False,False,False,False,False
